Algorithm Execution [s]; Clustering [s]; Index Building [s]; Distance Calculation [s]; Points Sorting [s]; Normalization [s]; Datafile Reading [s]; Reference Points Calculation [s]; Positioning [s]; Algorithm Type; Algorithm Name; Use Cosine Similarity; Dataset File Path; Dataset Size; Dataset Maximal Dimension; Dataset Dimension Value Treshold; Dataset Internal Representation; Reference Points; Projection Dimensions; Projection Source Sequence; Classification Subset Factor; Placement Method; Use Dataset Index Access; K; Eps; minEps; avgEps; maxEps; MinPts; P Sample Index; S Sample Index; Use Boundaries; Properties File Path; Report File Path
0.211; 0.207;0; 0.004;0; N/A; 0.098; 13.62; 0.003; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;1000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A;2; 18.9712; 43.1045; N/A;0;0; false; properties/0001__ti_k_neighborhood__karypis_sport__sparse__1000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_4_24.txt
0.203; 0.203;0;0;0; N/A; 0.124; 13.635;0; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;1000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A;2; 18.9712; 43.1045; N/A;0;0; false; properties/0001__ti_k_neighborhood__karypis_sport__sparse__1000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_4_48.txt
0.203; 0.203;0;0;0; N/A; 0.11; 13.696;0; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;1000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A;2; 18.9712; 43.1045; N/A;0;0; false; properties/0001__ti_k_neighborhood__karypis_sport__sparse__1000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_5_12.txt
0.203; 0.203;0;0;0; N/A; 0.109; 13.682; 0.016; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;1000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A;2; 18.9712; 43.1045; N/A;0;0; false; properties/0001__ti_k_neighborhood__karypis_sport__sparse__1000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_5_36.txt
0.219; 0.219;0;0;0; N/A; 0.109; 13.682;0; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;1000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A;2; 18.9712; 43.1045; N/A;0;0; false; properties/0001__ti_k_neighborhood__karypis_sport__sparse__1000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_6_1.txt
0.687; 0.671;0; 0.016;0; N/A; 0.234; 26.738;0; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;2000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A; 1.41421; 19.1153; 50.4777; N/A;0;0; false; properties/0002__ti_k_neighborhood__karypis_sport__sparse__2000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_6_25.txt
0.683; 0.679;0; 0.004;0; N/A; 0.218; 27.086; 0.007; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;2000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A; 1.41421; 19.1153; 50.4777; N/A;0;0; false; properties/0002__ti_k_neighborhood__karypis_sport__sparse__2000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_7_3.txt
0.677; 0.673;0; 0.004;0; N/A; 0.236; 26.983; 0.008; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;2000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A; 1.41421; 19.1153; 50.4777; N/A;0;0; false; properties/0002__ti_k_neighborhood__karypis_sport__sparse__2000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_7_41.txt
0.679; 0.675;0; 0.004;0; N/A; 0.235; 26.816; 0.006; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;2000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A; 1.41421; 19.1153; 50.4777; N/A;0;0; false; properties/0002__ti_k_neighborhood__karypis_sport__sparse__2000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_8_19.txt
0.679; 0.674;0; 0.005;0; N/A; 0.235; 26.766; 0.006; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;2000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A; 1.41421; 19.1153; 50.4777; N/A;0;0; false; properties/0002__ti_k_neighborhood__karypis_sport__sparse__2000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_8_57.txt
2.791; 2.782;0; 0.008; 0.001; N/A; 0.476; 79.598; 0.012; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;4000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A; 1.41421; 20.5356; 79.9812; N/A;0;0; false; properties/0003__ti_k_neighborhood__karypis_sport__sparse__4000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_9_35.txt
2.841; 2.83; 0.001; 0.009; 0.001; N/A; 0.491; 84.63; 0.042; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;4000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A; 1.41421; 20.5356; 79.9812; N/A;0;0; false; properties/0003__ti_k_neighborhood__karypis_sport__sparse__4000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_11_9.txt
2.829; 2.818;0; 0.01; 0.001; N/A; 0.487; 77.536; 0.048; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;4000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A; 1.41421; 20.5356; 79.9812; N/A;0;0; false; properties/0003__ti_k_neighborhood__karypis_sport__sparse__4000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_12_48.txt
2.825; 2.813;0; 0.011; 0.001; N/A; 0.485; 78.046; 0.052; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;4000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A; 1.41421; 20.5356; 79.9812; N/A;0;0; false; properties/0003__ti_k_neighborhood__karypis_sport__sparse__4000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_14_20.txt
2.821; 2.809;0; 0.011; 0.001; N/A; 0.508; 77.399; 0.036; classification; ti_k_neighborhood; false; datasets/sparse_d126373_r8580_karypis_sport.txt;4000;126373;0; sparse; [max]; N/A; N/A;10; binary; true;5; N/A; 1.41421; 20.5356; 79.9812; N/A;0;0; false; properties/0003__ti_k_neighborhood__karypis_sport__sparse__4000__no_cos__10__binary_placement__K5__index_access__Rmax.txt; logs/run_report_2012_12_15_21_15_52.txt
