Algorithm Execution [s]; Clustering [s]; Index Building [s]; Distance Calculation [s]; Points Sorting [s]; Normalization [s]; Datafile Reading [s]; Reference Points Calculation [s]; Positioning [s]; Algorithm Type; Algorithm Name; Use Cosine Similarity; Dataset File Path; Dataset Size; Dataset Maximal Dimension; Dataset Dimension Value Treshold; Dataset Internal Representation; Reference Points; Projection Dimensions; Projection Source Sequence; Classification Subset Factor; Placement Method; Use Dataset Index Access; K; Eps; minEps; avgEps; maxEps; MinPts; P Sample Index; S Sample Index; Use Boundaries; Properties File Path; Report File Path
7.50933; 7.19567; 0; 0.341667; 0.003; 0.005; 0.478; 0; 1.12267; classification; ti_k_neighborhood_ref_projection; true; datasets/dense_d56_r96367_cup98.txt; 10000; 56; 0; dense; [0]; drand; d1; 50; binary; true; 5; 1.41421; 45.9557; 382.756; 5587.63; N/A; 0; 0; false; properties/0096__ti_k_neighborhood_proj__cup98__dense__10000__cos__50__binary_placement__K5__index_access__drand.txt; logs/run_report_2013_2_20_18_15_1.txt
121.644; 120.225; 0.000666667; 1.46967; 0.01; 0.015; 1.37167; 0; 5.19967; classification; ti_k_neighborhood_ref_projection; true; datasets/dense_d56_r96367_cup98.txt; 30000; 56; 0; dense; [0]; drand; d1; 50; binary; true; 5; 1.41421; 25.2028; 333.548; 6248.27; N/A; 0; 0; false; properties/0097__ti_k_neighborhood_proj__cup98__dense__30000__cos__50__binary_placement__K5__index_access__drand.txt; logs/run_report_2013_2_20_18_24_39.txt
276.115; 273.229; 0.001; 2.732; 0.019; 0.0256667; 2.229; 0; 9.717; classification; ti_k_neighborhood_ref_projection; true; datasets/dense_d56_r96367_cup98.txt; 50000; 56; 0; dense; [0]; drand; d1; 50; binary; true; 5; 1.41421; 9.34167; 310.181; 3613.21; N/A; 0; 0; false; properties/0098__ti_k_neighborhood_proj__cup98__dense__50000__cos__50__binary_placement__K5__index_access__drand.txt; logs/run_report_2013_2_20_18_44_26.txt
598.058; 594.648; 0.001; 3.95367; 0.0286667; 0.035; 3.09067; 0; 14.8497; classification; ti_k_neighborhood_ref_projection; true; datasets/dense_d56_r96367_cup98.txt; 70000; 56; 0; dense; [0]; drand; d1; 50; binary; true; 5; 1.41421; 9.34167; 301.798; 7905.14; N/A; 0; 0; false; properties/0099__ti_k_neighborhood_proj__cup98__dense__70000__cos__50__binary_placement__K5__index_access__drand.txt; logs/run_report_2013_2_20_19_26_56.txt
993.154; 988.33; 0.001; 4.78267; 0.04; 0.0456667; 3.89533; 0; 21.181; classification; ti_k_neighborhood_ref_projection; true; datasets/dense_d56_r96367_cup98.txt; 90000; 56; 0; dense; [0]; drand; d1; 50; binary; true; 5; 1.41421; 7.04129; 290.132; 7905.14; N/A; 0; 0; false; properties/0100__ti_k_neighborhood_proj__cup98__dense__90000__cos__50__binary_placement__K5__index_access__drand.txt; logs/run_report_2013_2_20_20_42_59.txt
1.052; 1.051; 0; 0.001; 0; 0.002; 0.109333; 0; 0.098; classification; ti_k_neighborhood_ref_projection; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; sparse; [0]; dmin; d1; 50; binary; true; 5; 1.41421; 11698.2; 11698.2; 11698.2; N/A; 0; 0; false; properties/0101__ti_k_neighborhood_proj__karypis_sport__sparse__1000__cos__50__binary_placement__K5__index_access__dmin.txt; logs/run_report_2013_2_20_21_5_6.txt
4.05567; 4.05433; 0; 0.001; 0; 0.004; 0.213; 0; 0.179333; classification; ti_k_neighborhood_ref_projection; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 2000; 126373; 0; sparse; [0]; dmin; d1; 50; binary; true; 5; 1.41421; 8349.57; 8349.57; 8349.57; N/A; 0; 0; false; properties/0102__ti_k_neighborhood_proj__karypis_sport__sparse__2000__cos__50__binary_placement__K5__index_access__dmin.txt; logs/run_report_2013_2_20_21_5_53.txt
17.428; 17.4237; 0; 0.00366667; 0; 0.00866667; 0.448333; 0; 0.547; classification; ti_k_neighborhood_ref_projection; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 4000; 126373; 0; sparse; [0]; dmin; d1; 50; binary; true; 5; 1.41421; 12875.6; 12875.6; 12875.6; N/A; 0; 0; false; properties/0103__ti_k_neighborhood_proj__karypis_sport__sparse__4000__cos__50__binary_placement__K5__index_access__dmin.txt; logs/run_report_2013_2_20_21_7_44.txt
39.4967; 39.4903; 0; 0.00566667; 0; 0.013; 0.705333; 0; 0.551333; classification; ti_k_neighborhood_ref_projection; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 6000; 126373; 0; sparse; [0]; dmin; d1; 50; binary; true; 5; 1.41421; 12126.1; 12126.1; 12126.1; N/A; 0; 0; false; properties/0104__ti_k_neighborhood_proj__karypis_sport__sparse__6000__cos__50__binary_placement__K5__index_access__dmin.txt; logs/run_report_2013_2_20_21_11_20.txt
71.3423; 71.3347; 0; 0.007; 0; 0.0173333; 0.985333; 0; 0.934667; classification; ti_k_neighborhood_ref_projection; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 8000; 126373; 0; sparse; [0]; dmin; d1; 50; binary; true; 5; 1.41421; 10265.7; 10265.7; 10265.7; N/A; 0; 0; false; properties/0105__ti_k_neighborhood_proj__karypis_sport__sparse__8000__cos__50__binary_placement__K5__index_access__dmin.txt; logs/run_report_2013_2_20_21_17_35.txt
