Algorithm Execution [s]; Clustering [s]; Index Building [s]; Distance Calculation [s]; Points Sorting [s]; Normalization [s]; Datafile Reading [s]; Reference Points Calculation [s]; Positioning [s]; Algorithm Type; Algorithm Name; Use Cosine Similarity; Dataset File Path; Dataset Size; Dataset Maximal Dimension; Dataset Dimension Value Treshold; Dataset Internal Representation; Reference Points; Projection Dimensions; Projection Source Sequence; Classification Subset Factor; Placement Method; Use Dataset Index Access; K; Eps; minEps; avgEps; maxEps; MinPts; P Sample Index; S Sample Index; Use Boundaries; Properties File Path; Report File Path
1.066; 1.05533; 0; 0.0103333; 0; 0.00533333; 0.114333; 27.1127; 0.073; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1823.87; 10278.2; 13449.7; N/A; 0; 0; false; properties/0121__ti_k_neighborhood_ref__karypis_sport__sparse__1000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_10_4.txt
4.22267; 4.21233; 0; 0.015; 0; N/A; 0.234; 52.884; 0.124667; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 2000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1803.4; 10116.3; 13573.9; N/A; 0; 0; false; properties/0122__ti_k_neighborhood_ref__karypis_sport__sparse__2000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_14_51.txt
17.8623; 17.8363; 0; 0.021; 0; 0.0103333; 0.488667; 146.401; 0.369; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 4000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1823.87; 10173.5; 13541; N/A; 0; 0; false; properties/0123__ti_k_neighborhood_ref__karypis_sport__sparse__4000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_27_21.txt
41.205; 41.1683; 0; 0.0313333; 0.005; 0.0153333; 0.733333; 331.823; 0.546; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 6000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 5211.7; 10093.9; 13218.7; N/A; 0; 0; false; properties/0124__ti_k_neighborhood_ref__karypis_sport__sparse__6000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_55_37.txt
74.235; 74.1887; 0; 0.0463333; 0; 0.0156667; 0.977667; 462.359; 0.894667; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 8000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 941.513; 10047.7; 13260.6; N/A; 0; 0; false; properties/0125__ti_k_neighborhood_ref__karypis_sport__sparse__8000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_19_38_25.txt
0.374667; 0.374667; 0; 0; 0; N/A; 0.083; 18.4293; 0.015; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r4069_karypis_reviews.txt; 500; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 8122.56; 11276.7; 13613.6; N/A; 0; 0; false; properties/0126__ti_k_neighborhood_ref__karypis_reviews__sparse__500__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_19_49_8.txt
1.48733; 1.482; 0; 0.00533333; 0; N/A; 0.145667; 37.5177; 0.0726667; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r4069_karypis_reviews.txt; 1000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 7866.08; 11085.4; 13361.7; N/A; 0; 0; false; properties/0127__ti_k_neighborhood_ref__karypis_reviews__sparse__1000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_19_52_30.txt
6.55767; 6.54167; 0; 0.016; 0; 0.0103333; 0.312; 80.678; 0.119333; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r4069_karypis_reviews.txt; 2000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 2183.58; 11200.2; 13929.3; N/A; 0; 0; false; properties/0128__ti_k_neighborhood_ref__karypis_reviews__sparse__2000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_19_59_28.txt
14.5653; 14.5447; 0; 0.0153333; 0; 0.0103333; 0.473333; 213.882; 0.176667; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r4069_karypis_reviews.txt; 3000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 2183.58; 11133.9; 13929.3; N/A; 0; 0; false; properties/0129__ti_k_neighborhood_ref__karypis_reviews__sparse__3000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_20_16_44.txt
25.995; 25.9637; 0; 0.031; 0; 0.015; 0.645; 320.539; 0.234; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r4069_karypis_reviews.txt; 4000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1236.67; 11034.5; 13929.3; N/A; 0; 0; false; properties/0130__ti_k_neighborhood_ref__karypis_reviews__sparse__4000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_20_44_14.txt
4.243; 3.88933; 0; 0.343667; 0; N/A; 0.281; 0.01; 1.872; classification; ti_k_neighborhood_ref; true; datasets/dense_d55_r581012_covtype.txt; 10000; 55; 0; dense; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 65.7715; 331.426; 1122.19; N/A; 0; 0; false; properties/0131__ti_k_neighborhood_ref__covtype__dense__10000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_20_51_19.txt
19.8697; 16.7963; 0; 3.03167; 0.016; 0.0206667; 2.361; 0.047; 10.124; classification; ti_k_neighborhood_ref; true; datasets/dense_d55_r581012_covtype.txt; 50000; 55; 0; dense; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 8.6339; 137.289; 1129.17; N/A; 0; 0; false; properties/0132__ti_k_neighborhood_ref__covtype__dense__50000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_20_55_59.txt
63.8093; 55.739; 0; 6.885; 0.031; 0.047; 4.155; 0.156; 22.428; classification; ti_k_neighborhood_ref; true; datasets/dense_d55_r581012_covtype.txt; 100000; 55; 0; dense; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 8.6339; 107.549; 1129.17; N/A; 0; 0; false; properties/0133__ti_k_neighborhood_ref__covtype__dense__100000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_21_7_40.txt
419.37; 397.234; 0.005; 22.1937; 0.145667; 0.156; 10.343; 0.452333; 80.4547; classification; ti_k_neighborhood_ref; true; datasets/dense_d55_r581012_covtype.txt; 300000; 55; 0; dense; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 8.6339; 103.451; 949.378; N/A; 0; 0; false; properties/0134__ti_k_neighborhood_ref__covtype__dense__300000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_21_57_57.txt
1196.84; 1157.76; 0.00533333; 38.2253; 0.281; 0.249667; 17.3577; 0.764333; 133.941; classification; ti_k_neighborhood_ref; true; datasets/dense_d55_r581012_covtype.txt; 500000; 55; 0; dense; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 8.6339; 102.397; 949.378; N/A; 0; 0; false; properties/0135__ti_k_neighborhood_ref__covtype__dense__500000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_22_0_2_15.txt
4.103; 3.83267; 0; 0.270333; 0; N/A; 0.343333; 0.005; 1.54933; classification; ti_k_neighborhood_ref; true; datasets/dense_d56_r96367_cup98.txt; 10000; 56; 0; dense; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 45.9557; 384.328; 6681.62; N/A; 0; 0; false; properties/0136__ti_k_neighborhood_ref__cup98__dense__10000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_22_0_31_7.txt
36.2283; 34.476; 0; 1.747; 0.0103333; 0.015; 1.243; 0.016; 9.75; classification; ti_k_neighborhood_ref; true; datasets/dense_d56_r96367_cup98.txt; 30000; 56; 0; dense; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 25.2028; 335.748; 8722.65; N/A; 0; 0; false; properties/0137__ti_k_neighborhood_ref__cup98__dense__30000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_22_0_36_39.txt
91.146; 87.532; 0; 3.66567; 0.021; 0.0203333; 2.39233; 0.047; 13.8993; classification; ti_k_neighborhood_ref; true; datasets/dense_d56_r96367_cup98.txt; 50000; 56; 0; dense; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 9.34167; 316.442; 8607; N/A; 0; 0; false; properties/0138__ti_k_neighborhood_ref__cup98__dense__50000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_22_0_48_16.txt
