Algorithm Execution [s]; Clustering [s]; Index Building [s]; Distance Calculation [s]; Points Sorting [s]; Normalization [s]; Datafile Reading [s]; Reference Points Calculation [s]; Positioning [s]; Algorithm Type; Algorithm Name; Use Cosine Similarity; Dataset File Path; Dataset Size; Dataset Maximal Dimension; Dataset Dimension Value Treshold; Dataset Internal Representation; Reference Points; Projection Dimensions; Projection Source Sequence; Classification Subset Factor; Placement Method; Use Dataset Index Access; K; Eps; minEps; avgEps; maxEps; MinPts; P Sample Index; S Sample Index; Use Boundaries; Properties File Path; Report File Path
1.061; 1.045; 0; 0.016; 0; N/A; 0.109; 26.879; 0.093; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1823.87; 10278.2; 13449.7; N/A; 0; 0; false; properties/0121__ti_k_neighborhood_ref__karypis_sport__sparse__1000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_7_49.txt
1.077; 1.061; 0; 0.016; 0; N/A; 0.125; 27.175; 0.062; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1823.87; 10278.2; 13449.7; N/A; 0; 0; false; properties/0121__ti_k_neighborhood_ref__karypis_sport__sparse__1000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_8_23.txt
1.06; 1.045; 0; 0.015; 0; N/A; 0.125; 27.035; 0.063; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1823.87; 10278.2; 13449.7; N/A; 0; 0; false; properties/0121__ti_k_neighborhood_ref__karypis_sport__sparse__1000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_8_57.txt
1.077; 1.077; 0; 0; 0; 0.016; 0.109; 27.175; 0.078; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1823.87; 10278.2; 13449.7; N/A; 0; 0; false; properties/0121__ti_k_neighborhood_ref__karypis_sport__sparse__1000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_9_30.txt
1.06; 1.06; 0; 0; 0; 0.016; 0.093; 27.128; 0.078; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 1000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1823.87; 10278.2; 13449.7; N/A; 0; 0; false; properties/0121__ti_k_neighborhood_ref__karypis_sport__sparse__1000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_10_4.txt
4.149; 4.134; 0; 0.015; 0; N/A; 0.25; 52.868; 0.109; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 2000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1803.4; 10116.3; 13573.9; N/A; 0; 0; false; properties/0122__ti_k_neighborhood_ref__karypis_sport__sparse__2000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_10_38.txt
4.18; 4.165; 0; 0.015; 0; N/A; 0.218; 53.025; 0.125; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 2000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1803.4; 10116.3; 13573.9; N/A; 0; 0; false; properties/0122__ti_k_neighborhood_ref__karypis_sport__sparse__2000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_11_41.txt
4.368; 4.353; 0; 0.015; 0; N/A; 0.234; 52.884; 0.156; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 2000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1803.4; 10116.3; 13573.9; N/A; 0; 0; false; properties/0122__ti_k_neighborhood_ref__karypis_sport__sparse__2000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_12_45.txt
4.228; 4.228; 0; 0; 0; N/A; 0.234; 52.853; 0.109; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 2000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1803.4; 10116.3; 13573.9; N/A; 0; 0; false; properties/0122__ti_k_neighborhood_ref__karypis_sport__sparse__2000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_13_48.txt
4.26; 4.244; 0; 0.016; 0; N/A; 0.234; 52.9; 0.14; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 2000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1803.4; 10116.3; 13573.9; N/A; 0; 0; false; properties/0122__ti_k_neighborhood_ref__karypis_sport__sparse__2000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_14_51.txt
17.425; 17.394; 0; 0.031; 0; 0.016; 0.515; 147.904; 0.281; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 4000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1823.87; 10173.5; 13541; N/A; 0; 0; false; properties/0123__ti_k_neighborhood_ref__karypis_sport__sparse__4000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_15_54.txt
17.847; 17.816; 0; 0.031; 0; N/A; 0.499; 144.597; 0.343; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 4000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1823.87; 10173.5; 13541; N/A; 0; 0; false; properties/0123__ti_k_neighborhood_ref__karypis_sport__sparse__4000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_18_47.txt
18.049; 18.018; 0; 0.015; 0.016; 0.016; 0.483; 150.634; 0.39; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 4000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1823.87; 10173.5; 13541; N/A; 0; 0; false; properties/0123__ti_k_neighborhood_ref__karypis_sport__sparse__4000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_21_36.txt
17.691; 17.675; 0; 0.016; 0; 0.015; 0.484; 143.692; 0.374; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 4000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1823.87; 10173.5; 13541; N/A; 0; 0; false; properties/0123__ti_k_neighborhood_ref__karypis_sport__sparse__4000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_24_32.txt
18.049; 18.033; 0; 0.016; 0; N/A; 0.483; 146.703; 0.437; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 4000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 1823.87; 10173.5; 13541; N/A; 0; 0; false; properties/0123__ti_k_neighborhood_ref__karypis_sport__sparse__4000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_27_21.txt
40.606; 40.575; 0; 0.031; 0; N/A; 0.749; 331.625; 0.437; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 6000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 5211.7; 10093.9; 13218.7; N/A; 0; 0; false; properties/0124__ti_k_neighborhood_ref__karypis_sport__sparse__6000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_30_13.txt
41.231; 41.184; 0; 0.032; 0.015; 0.016; 0.733; 331.735; 0.577; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 6000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 5211.7; 10093.9; 13218.7; N/A; 0; 0; false; properties/0124__ti_k_neighborhood_ref__karypis_sport__sparse__6000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_36_33.txt
41.231; 41.199; 0; 0.032; 0; 0.015; 0.733; 331.969; 0.499; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 6000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 5211.7; 10093.9; 13218.7; N/A; 0; 0; false; properties/0124__ti_k_neighborhood_ref__karypis_sport__sparse__6000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_42_54.txt
41.153; 41.122; 0; 0.031; 0; 0.016; 0.733; 331.953; 0.562; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 6000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 5211.7; 10093.9; 13218.7; N/A; 0; 0; false; properties/0124__ti_k_neighborhood_ref__karypis_sport__sparse__6000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_49_16.txt
41.356; 41.309; 0; 0.031; 0.016; 0.015; 0.734; 331.782; 0.686; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 6000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 5211.7; 10093.9; 13218.7; N/A; 0; 0; false; properties/0124__ti_k_neighborhood_ref__karypis_sport__sparse__6000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_18_55_37.txt
73.647; 73.601; 0; 0.046; 0; 0.015; 0.936; 461.699; 0.437; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 8000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 941.513; 10047.7; 13260.6; N/A; 0; 0; false; properties/0125__ti_k_neighborhood_ref__karypis_sport__sparse__8000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_19_1_59.txt
74.193; 74.147; 0; 0.046; 0; 0.016; 1.014; 464.74; 0.874; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 8000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 941.513; 10047.7; 13260.6; N/A; 0; 0; false; properties/0125__ti_k_neighborhood_ref__karypis_sport__sparse__8000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_19_11_4.txt
74.443; 74.396; 0; 0.047; 0; 0.016; 0.983; 462.416; 0.936; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 8000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 941.513; 10047.7; 13260.6; N/A; 0; 0; false; properties/0125__ti_k_neighborhood_ref__karypis_sport__sparse__8000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_19_20_12.txt
74.194; 74.147; 0; 0.047; 0; 0.031; 0.967; 461.933; 1.03; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 8000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 941.513; 10047.7; 13260.6; N/A; 0; 0; false; properties/0125__ti_k_neighborhood_ref__karypis_sport__sparse__8000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_19_29_19.txt
74.318; 74.272; 0; 0.046; 0; 0.015; 0.983; 462.728; 0.874; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r8580_karypis_sport.txt; 8000; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 941.513; 10047.7; 13260.6; N/A; 0; 0; false; properties/0125__ti_k_neighborhood_ref__karypis_sport__sparse__8000__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_19_38_25.txt
0.374; 0.374; 0; 0; 0; N/A; 0.109; 17.877; 0.016; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r4069_karypis_reviews.txt; 500; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 8122.56; 11276.7; 13613.6; N/A; 0; 0; false; properties/0126__ti_k_neighborhood_ref__karypis_reviews__sparse__500__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_19_47_32.txt
0.359; 0.359; 0; 0; 0; N/A; 0.093; 18.362; 0.015; classification; ti_k_neighborhood_ref; true; datasets/sparse_d126373_r4069_karypis_reviews.txt; 500; 126373; 0; sparse; [max][min]; N/A; N/A; 50; binary; true; 5; 1.41421; 8122.56; 11276.7; 13613.6; N/A; 0; 0; false; properties/0126__ti_k_neighborhood_ref__karypis_reviews__sparse__500__cos__50__binary_placement__K5__index_access__Rmax_min.txt; logs/run_report_2013_2_21_19_47_55.txt
